Code,Name,State,CBSA Code,Wage Index
28490,"Kearney", Nebraska  ,99928,0.8733
28500,"Keith", Nebraska  ,99928,0.8733
28510,"Keya Paha", Nebraska  ,99928,0.8733
28520,"Kimball", Nebraska  ,99928,0.8733
28530,"Knox", Nebraska  ,99928,0.8733
28550,"Lincoln", Nebraska  ,99928,0.8733
28560,"Logan", Nebraska  ,99928,0.8733
28570,"Loup", Nebraska  ,99928,0.8733
28590,"Madison", Nebraska  ,99928,0.8733
28580,"Mc Pherson", Nebraska  ,99928,0.8733
28600,"Merrick", Nebraska  ,99928,0.8733
28610,"Morrill", Nebraska  ,99928,0.8733
28620,"Nance", Nebraska  ,99928,0.8733
28630,"Nemaha", Nebraska  ,99928,0.8733
28640,"Nuckolls", Nebraska  ,99928,0.8733
28650,"Otoe", Nebraska  ,99928,0.8733
28660,"Pawnee", Nebraska  ,99928,0.8733
28670,"Perkins", Nebraska  ,99928,0.8733
28680,"Phelps", Nebraska  ,99928,0.8733
28690,"Pierce", Nebraska  ,99928,0.8733
28700,"Platte", Nebraska  ,99928,0.8733
28710,"Polk", Nebraska  ,99928,0.8733
28720,"Redwillow", Nebraska  ,99928,0.8733
28730,"Richardson", Nebraska  ,99928,0.8733
28740,"Rock", Nebraska  ,99928,0.8733
28750,"Saline", Nebraska  ,99928,0.8733
28780,"Scotts Bluff", Nebraska  ,99928,0.8733
28800,"Sheridan", Nebraska  ,99928,0.8733
28810,"Sherman", Nebraska  ,99928,0.8733
28820,"Sioux", Nebraska  ,99928,0.8733
28830,"Stanton", Nebraska  ,99928,0.8733
28840,"Thayer", Nebraska  ,99928,0.8733
28850,"Thomas", Nebraska  ,99928,0.8733
28860,"Thurston", Nebraska  ,99928,0.8733
28870,"Valley", Nebraska  ,99928,0.8733
28890,"Wayne", Nebraska  ,99928,0.8733
28900,"Webster", Nebraska  ,99928,0.8733
28910,"Wheeler", Nebraska  ,99928,0.8733
28920,"York", Nebraska  ,99928,0.8733
29000,"Churchill", Nevada  ,50087,0.9739
29020,"Douglas", Nevada  ,50087,0.9739
29030,"Elko", Nevada  ,50087,0.9739
29040,"Esmeralda", Nevada  ,50087,0.9739
29050,"Eureka", Nevada  ,50087,0.9739
29060,"Humboldt", Nevada  ,50087,0.9739
29070,"Lander", Nevada  ,50087,0.9739
29080,"Lincoln", Nevada  ,50087,0.9739
29090,"Lyon", Nevada  ,50087,0.9739
29100,"Mineral", Nevada  ,50087,0.9739
29110,"Nye", Nevada  ,50261,0.9739
29130,"Pershing", Nevada  ,50087,0.9739
29160,"White Pine", Nevada  ,50087,0.9739
30000,"Belknap", New Hampshire  ,99930,1.0372
30010,"Carroll", New Hampshire  ,99930,1.0372
30020,"Cheshire", New Hampshire  ,99930,1.0372
30030,"Coos", New Hampshire  ,99930,1.0372
30040,"Grafton", New Hampshire  ,99930,1.0372
30060,"Merrimack", New Hampshire  ,31700,1.0372
30090,"Sullivan", New Hampshire  ,99930,1.0372
32010,"Catron", New Mexico  ,50089,0.8879
32020,"Chaves", New Mexico  ,50089,0.8879
32025,"Cibola", New Mexico  ,50089,0.8879
32030,"Colfax", New Mexico  ,50089,0.8879
32040,"Curry", New Mexico  ,50089,0.8879
32050,"De Baca", New Mexico  ,50089,0.8879
32070,"Eddy", New Mexico  ,50089,0.8879
32080,"Grant", New Mexico  ,50089,0.8879
32090,"Guadalupe", New Mexico  ,50089,0.8879
32100,"Harding", New Mexico  ,50089,0.8879
32110,"Hidalgo", New Mexico  ,50089,0.8879
32120,"Lea", New Mexico  ,50089,0.8879
32130,"Lincoln", New Mexico  ,50089,0.8879
32131,"Los Alamos", New Mexico  ,50325,0.8879
32140,"Luna", New Mexico  ,50089,0.8879
32150,"Mc Kinley", New Mexico  ,50089,0.8879
32160,"Mora", New Mexico  ,50089,0.8879
32170,"Otero", New Mexico  ,50089,0.8879
32180,"Quay", New Mexico  ,50089,0.8879
32190,"Rio Arriba", New Mexico  ,50089,0.8879
32200,"Roosevelt", New Mexico  ,50089,0.8879
32230,"San Miguel", New Mexico  ,50089,0.8879
32250,"Sierra", New Mexico  ,50089,0.8879
32260,"Socorro", New Mexico  ,50089,0.8879
32270,"Taos", New Mexico  ,50089,0.8879
32290,"Union", New Mexico  ,50089,0.8879
33010,"Allegany", New York  ,50091,0.8199
33040,"Cattaraugus", New York  ,50091,0.8199
33050,"Cayuga", New York  ,50336,0.8199
33060,"Chautauqua", New York  ,50248,0.8199
33080,"Chenango", New York  ,50091,0.8199
33090,"Clinton", New York  ,50091,0.8199
33200,"Columbia", New York  ,50091,0.8199
33210,"Cortland", New York  ,50091,0.8199
33220,"Delaware", New York  ,50091,0.8199
33260,"Essex", New York  ,50091,0.8199
33270,"Franklin", New York  ,50091,0.8199
33280,"Fulton", New York  ,50091,0.8199
33290,"Genesee", New York  ,50313,0.8199
33300,"Greene", New York  ,50091,0.8199
33310,"Hamilton", New York  ,50091,0.8199
33330,"Jefferson", New York  ,50091,0.8199
33340,"Lewis", New York  ,50091,0.8199
33380,"Montgomery", New York  ,50164,0.8199
33570,"Otsego", New York  ,50091,0.8199
33670,"Schuyler", New York  ,50091,0.8199
33680,"Seneca", New York  ,50091,0.8199
33630,"St Lawrence", New York  ,50091,0.8199
33690,"Steuben", New York  ,50091,0.8199
33710,"Sullivan", New York  ,50091,0.8199
33900,"Wyoming", New York  ,50091,0.8199
33910,"Yates", New York  ,50091,0.8199
34020,"Alleghany", North Carolina  ,50092,0.8271
34040,"Ashe", North Carolina  ,50092,0.8271
34050,"Avery", North Carolina  ,50092,0.8271
34060,"Beaufort", North Carolina  ,50092,0.8271
34070,"Bertie", North Carolina  ,50092,0.8271
34080,"Bladen", North Carolina  ,50092,0.8271
34140,"Camden", North Carolina  ,50092,0.8271
34150,"Carteret", North Carolina  ,50092,0.8271
34160,"Caswell", North Carolina  ,50092,0.8271
34190,"Cherokee", North Carolina  ,50092,0.8271
34200,"Chowan", North Carolina  ,50092,0.8271
34210,"Clay", North Carolina  ,50092,0.8271
34220,"Cleveland", North Carolina  ,50092,0.8271
34230,"Columbus", North Carolina  ,50092,0.8271
34240,"Craven", North Carolina  ,50092,0.8271
34270,"Dare", North Carolina  ,50092,0.8271
34280,"Davidson", North Carolina  ,50234,0.8271
34300,"Duplin", North Carolina  ,50092,0.8271
34360,"Gates", North Carolina  ,50092,0.8271
34370,"Graham", North Carolina  ,50092,0.8271
34380,"Granville", North Carolina  ,50092,0.8271
34410,"Halifax", North Carolina  ,50092,0.8271
34420,"Harnett", North Carolina  ,50092,0.8271
34450,"Hertford", North Carolina  ,50092,0.8271
34470,"Hyde", North Carolina  ,50092,0.8271
34480,"Iredell", North Carolina  ,50092,0.8271
34490,"Jackson", North Carolina  ,50092,0.8271
34510,"Jones", North Carolina  ,50092,0.8271
34520,"Lee", North Carolina  ,50092,0.8271
34530,"Lenoir", North Carolina  ,50092,0.8271
34540,"Lincoln", North Carolina  ,50192,0.8271
34560,"Macon", North Carolina  ,50092,0.8271
34580,"Martin", North Carolina  ,50092,0.8271
34550,"Mc Dowell", North Carolina  ,50092,0.8271
34600,"Mitchell", North Carolina  ,50092,0.8271
34610,"Montgomery", North Carolina  ,50092,0.8271
34620,"Moore", North Carolina  ,50092,0.8271
34650,"Northampton", North Carolina  ,50092,0.8271
34680,"Pamlico", North Carolina  ,50092,0.8271
34690,"Pasquotank", North Carolina  ,50092,0.8271
34710,"Perquimans", North Carolina  ,50092,0.8271
34740,"Polk", North Carolina  ,50092,0.8271
34760,"Richmond", North Carolina  ,50092,0.8271
34770,"Robeson", North Carolina  ,50092,0.8271
34790,"Rowan", North Carolina  ,50192,0.8271
34800,"Rutherford", North Carolina  ,50092,0.8271
34810,"Sampson", North Carolina  ,50092,0.8271
34820,"Scotland", North Carolina  ,50092,0.8271
34830,"Stanly", North Carolina  ,50092,0.8271
34850,"Surry", North Carolina  ,50092,0.8271
34860,"Swain", North Carolina  ,50092,0.8271
34870,"Transylvania", North Carolina  ,50092,0.8271
34880,"Tyrrell", North Carolina  ,50092,0.8271
34900,"Vance", North Carolina  ,50092,0.8271
34920,"Warren", North Carolina  ,50092,0.8271
34930,"Washington", North Carolina  ,50092,0.8271
34940,"Watauga", North Carolina  ,50092,0.8271
34960,"Wilkes", North Carolina  ,50092,0.8271
34970,"Wilson", North Carolina  ,50092,0.8271
34981,"Yancey", North Carolina  ,50092,0.8271
35000,"Adams", North Dakota  ,99935,0.6891
35010,"Barnes", North Dakota  ,99935,0.6891
35020,"Benson", North Dakota  ,99935,0.6891
35030,"Billings", North Dakota  ,99935,0.6891
35040,"Bottineau", North Dakota  ,99935,0.6891
35050,"Bowman", North Dakota  ,99935,0.6891
35060,"Burke", North Dakota  ,99935,0.6891
35090,"Cavalier", North Dakota  ,99935,0.6891
35100,"Dickey", North Dakota  ,99935,0.6891
35110,"Divide", North Dakota  ,99935,0.6891
35120,"Dunn", North Dakota  ,99935,0.6891
35130,"Eddy", North Dakota  ,99935,0.6891
35140,"Emmons", North Dakota  ,99935,0.6891
35150,"Foster", North Dakota  ,99935,0.6891
35160,"Golden Valley", North Dakota  ,99935,0.6891
35180,"Grant", North Dakota  ,99935,0.6891
35190,"Griggs", North Dakota  ,99935,0.6891
35200,"Hettinger", North Dakota  ,99935,0.6891
35210,"Kidder", North Dakota  ,99935,0.6891
35220,"La Moure", North Dakota  ,99935,0.6891
35230,"Logan", North Dakota  ,99935,0.6891
35240,"Mc Henry", North Dakota  ,99935,0.6891
35250,"Mc Intosh", North Dakota  ,99935,0.6891
35260,"Mc Kenzie", North Dakota  ,99935,0.6891
35270,"Mc Lean", North Dakota  ,99935,0.6891
35280,"Mercer", North Dakota  ,99935,0.6891
35300,"Mountrail", North Dakota  ,99935,0.6891
35310,"Nelson", North Dakota  ,99935,0.6891
35320,"Oliver", North Dakota  ,99935,0.6891
35330,"Pembina", North Dakota  ,99935,0.6891
35340,"Pierce", North Dakota  ,99935,0.6891
35350,"Ramsey", North Dakota  ,99935,0.6891
35360,"Ransom", North Dakota  ,99935,0.6891
35370,"Renville", North Dakota  ,99935,0.6891
35380,"Richland", North Dakota  ,99935,0.6891
35390,"Rolette", North Dakota  ,99935,0.6891
35400,"Sargent", North Dakota  ,99935,0.6891
35410,"Sheridan", North Dakota  ,99935,0.6891
35420,"Sioux", North Dakota  ,99935,0.6891
35430,"Slope", North Dakota  ,99935,0.6891
35440,"Stark", North Dakota  ,99935,0.6891
35450,"Steele", North Dakota  ,99935,0.6891
35460,"Stutsman", North Dakota  ,99935,0.6891
35470,"Towner", North Dakota  ,99935,0.6891
35480,"Traill", North Dakota  ,99935,0.6891
35490,"Walsh", North Dakota  ,99935,0.6891
35500,"Ward", North Dakota  ,99935,0.6891
35510,"Wells", North Dakota  ,99935,0.6891
35520,"Williams", North Dakota  ,99935,0.6891
36000,"Adams", Ohio,50100,0.8470
36020,"Ashland", Ohio,50100,0.8470
36030,"Ashtabula", Ohio,50199,0.8470
36040,"Athens", Ohio,50100,0.8470
36050,"Auglaize", Ohio,50263,0.8470
36100,"Champaign", Ohio,50100,0.8470
36130,"Clinton", Ohio,50100,0.8470
36140,"Columbiana", Ohio,50352,0.8470
36150,"Coshocton", Ohio,50100,0.8470
36160,"Crawford", Ohio,50275,0.8470
36190,"Darke", Ohio,50100,0.8470
36200,"Defiance", Ohio,50100,0.8470
36240,"Fayette", Ohio,50100,0.8470
36270,"Gallia", Ohio,50100,0.8470
36300,"Guernsey", Ohio,50100,0.8470
36330,"Hancock", Ohio,50100,0.8470
36340,"Hardin", Ohio,50100,0.8470
36350,"Harrison", Ohio,50100,0.8470
36360,"Henry", Ohio,50100,0.8470
36370,"Highland", Ohio,50100,0.8470
36380,"Hocking", Ohio,50100,0.8470
36390,"Holmes", Ohio,50100,0.8470
36400,"Huron", Ohio,50100,0.8470
36410,"Jackson", Ohio,50100,0.8470
36430,"Knox", Ohio,50100,0.8470
36470,"Logan", Ohio,50100,0.8470
36520,"Marion", Ohio,50100,0.8470
36540,"Meigs", Ohio,50100,0.8470
36550,"Mercer", Ohio,50100,0.8470
36570,"Monroe", Ohio,50100,0.8470
36590,"Morgan", Ohio,50100,0.8470
36610,"Muskingum", Ohio,50100,0.8470
36620,"Noble", Ohio,50100,0.8470
36640,"Paulding", Ohio,50100,0.8470
36650,"Perry", Ohio,50100,0.8470
36670,"Pike", Ohio,50100,0.8470
36700,"Putnam", Ohio,50100,0.8470
36720,"Ross", Ohio,50100,0.8470
36730,"Sandusky", Ohio,50100,0.8470
36740,"Scioto", Ohio,50100,0.8470
36750,"Seneca", Ohio,50100,0.8470
36760,"Shelby", Ohio,50100,0.8470
36800,"Tuscarawas", Ohio,50100,0.8470
36820,"Van Wert", Ohio,50100,0.8470
36830,"Vinton", Ohio,50100,0.8470
36860,"Wayne", Ohio,50100,0.8470
36870,"Williams", Ohio,50100,0.8470
36890,"Wyandot", Ohio,50100,0.8470
37000,"Adair", Oklahoma  ,50104,0.7783
37010,"Alfalfa", Oklahoma  ,50104,0.7783
37020,"Atoka", Oklahoma  ,50104,0.7783
37030,"Beaver", Oklahoma  ,50104,0.7783
37040,"Beckham", Oklahoma  ,50104,0.7783
37050,"Blaine", Oklahoma  ,50104,0.7783
37060,"Bryan", Oklahoma  ,50104,0.7783
37070,"Caddo", Oklahoma  ,50104,0.7783
37090,"Carter", Oklahoma  ,50104,0.7783
37100,"Cherokee", Oklahoma  ,50104,0.7783
37110,"Choctaw", Oklahoma  ,50104,0.7783
37120,"Cimarron", Oklahoma  ,50104,0.7783
37140,"Coal", Oklahoma  ,50104,0.7783
37160,"Cotton", Oklahoma  ,50104,0.7783
37170,"Craig", Oklahoma  ,50104,0.7783
37190,"Custer", Oklahoma  ,50104,0.7783
37200,"Delaware", Oklahoma  ,50104,0.7783
37210,"Dewey", Oklahoma  ,50104,0.7783
37220,"Ellis", Oklahoma  ,50104,0.7783
37230,"Garfield", Oklahoma  ,50218,0.7783
37240,"Garvin", Oklahoma  ,50104,0.7783
37260,"Grant", Oklahoma  ,50104,0.7783
37270,"Greer", Oklahoma  ,50104,0.7783
37280,"Harmon", Oklahoma  ,50104,0.7783
37290,"Harper", Oklahoma  ,50104,0.7783
37300,"Haskell", Oklahoma  ,50104,0.7783
37310,"Hughes", Oklahoma  ,50104,0.7783
37320,"Jackson", Oklahoma  ,50104,0.7783
37330,"Jefferson", Oklahoma  ,50104,0.7783
37340,"Johnston", Oklahoma  ,50104,0.7783
37350,"Kay", Oklahoma  ,50104,0.7783
37360,"Kingfisher", Oklahoma  ,50104,0.7783
37370,"Kiowa", Oklahoma  ,50104,0.7783
37380,"Latimer", Oklahoma  ,50104,0.7783
37420,"Love", Oklahoma  ,50104,0.7783
37460,"Major", Oklahoma  ,50104,0.7783
37470,"Marshall", Oklahoma  ,50104,0.7783
37480,"Mayes", Oklahoma  ,50104,0.7783
37440,"Mc Curtain", Oklahoma  ,50104,0.7783
37450,"Mc Intosh", Oklahoma  ,50104,0.7783
37490,"Murray", Oklahoma  ,50104,0.7783
37500,"Muskogee", Oklahoma  ,50104,0.7783
37510,"Noble", Oklahoma  ,50104,0.7783
37520,"Nowata", Oklahoma  ,50104,0.7783
37530,"Okfuskee", Oklahoma  ,50104,0.7783
37570,"Ottawa", Oklahoma  ,50104,0.7783
37590,"Payne", Oklahoma  ,50104,0.7783
37600,"Pittsburg", Oklahoma  ,50104,0.7783
37610,"Pontotoc", Oklahoma  ,50104,0.7783
37620,"Pottawatomie", Oklahoma  ,50293,0.7783
37630,"Pushmataha", Oklahoma  ,50104,0.7783
37640,"Roger Mills", Oklahoma  ,50104,0.7783
37660,"Seminole", Oklahoma  ,50104,0.7783
37680,"Stephens", Oklahoma  ,50104,0.7783
37690,"Texas", Oklahoma  ,50104,0.7783
37700,"Tillman", Oklahoma  ,50104,0.7783
37730,"Washington", Oklahoma  ,50104,0.7783
37740,"Washita", Oklahoma  ,50104,0.7783
37750,"Woods", Oklahoma  ,50104,0.7783
37760,"Woodward", Oklahoma  ,50104,0.7783
38000,"Baker", Oregon  ,99938,0.9500
38030,"Clatsop", Oregon  ,99938,0.9500
38050,"Coos", Oregon  ,99938,0.9500
38060,"Crook", Oregon  ,99938,0.9500
38070,"Curry", Oregon  ,99938,0.9500
38090,"Douglas", Oregon  ,99938,0.9500
38100,"Gilliam", Oregon  ,99938,0.9500
38110,"Grant", Oregon  ,99938,0.9500
38120,"Harney", Oregon  ,99938,0.9500
38130,"Hood River", Oregon  ,99938,0.9500
38150,"Jefferson", Oregon  ,99938,0.9500
38160,"Josephine", Oregon  ,99938,0.9500
38170,"Klamath", Oregon  ,99938,0.9500
38180,"Lake", Oregon  ,99938,0.9500
38200,"Lincoln", Oregon  ,99938,0.9500
38210,"Linn", Oregon  ,99938,0.9500
38220,"Malheur", Oregon  ,99938,0.9500
38240,"Morrow", Oregon  ,99938,0.9500
38270,"Sherman", Oregon  ,99938,0.9500
38280,"Tillamook", Oregon  ,99938,0.9500
38290,"Umatilla", Oregon  ,99938,0.9500
38300,"Union", Oregon  ,99938,0.9500
38310,"Wallowa", Oregon  ,99938,0.9500
38320,"Wasco", Oregon  ,99938,0.9500
38340,"Wheeler", Oregon  ,99938,0.9500
39000,"Adams", Pennsylvania  ,50108,0.8380
39100,"Bedford", Pennsylvania  ,50108,0.8380
39130,"Bradford", Pennsylvania  ,50108,0.8380
39180,"Cameron", Pennsylvania  ,50108,0.8380
39220,"Clarion", Pennsylvania  ,50108,0.8380
39230,"Clearfield", Pennsylvania  ,50108,0.8380
39240,"Clinton", Pennsylvania  ,50108,0.8380
39250,"Columbia", Pennsylvania  ,50326,0.8380
39260,"Crawford", Pennsylvania  ,50108,0.8380
39310,"Elk", Pennsylvania  ,50108,0.8380
39340,"Forest", Pennsylvania  ,50108,0.8380
39350,"Franklin", Pennsylvania  ,50108,0.8380
39360,"Fulton", Pennsylvania  ,50108,0.8380
39370,"Greene", Pennsylvania  ,50108,0.8380
39380,"Huntingdon", Pennsylvania  ,50108,0.8380
39390,"Indiana", Pennsylvania  ,50108,0.8380
39400,"Jefferson", Pennsylvania  ,50108,0.8380
39410,"Juniata", Pennsylvania  ,50108,0.8380
39450,"Lawrence", Pennsylvania  ,50108,0.8380
39520,"Mc Kean", Pennsylvania  ,50108,0.8380
39540,"Mifflin", Pennsylvania  ,50108,0.8380
39550,"Monroe", Pennsylvania  ,50108,0.8380
39580,"Montour", Pennsylvania  ,50108,0.8380
39600,"Northumberland", Pennsylvania  ,50108,0.8380
39640,"Potter", Pennsylvania  ,50108,0.8380
39650,"Schuylkill", Pennsylvania  ,50108,0.8380
39670,"Snyder", Pennsylvania  ,50108,0.8380
39680,"Somerset", Pennsylvania  ,50250,0.8380
39690,"Sullivan", Pennsylvania  ,50108,0.8380
39700,"Susquehanna", Pennsylvania  ,50108,0.8380
39710,"Tioga", Pennsylvania  ,50108,0.8380
39720,"Union", Pennsylvania  ,50108,0.8380
39730,"Venango", Pennsylvania  ,50108,0.8380
39740,"Warren", Pennsylvania  ,50108,0.8380
39760,"Wayne", Pennsylvania  ,50108,0.8380
40010,"Adjuntas", Puerto Rico  ,99940,0.4047
40210,"Coamo", Puerto Rico  ,99940,0.4047
40240,"Culebra", Puerto Rico  ,99940,0.4047
40360,"Jayuya", Puerto Rico  ,99940,0.4047
40410,"Las Marias", Puerto Rico  ,99940,0.4047
40460,"Maricao", Puerto Rico  ,99940,0.4047
40620,"Salinas", Puerto Rico  ,99940,0.4047
40670,"Santa Isabel", Puerto Rico  ,99940,0.4047
40710,"Utuado", Puerto Rico  ,99940,0.4047
40740,"Vieques", Puerto Rico  ,99940,0.4047
42000,"Abbeville", South Carolina  ,50114,0.8338
42020,"Allendale", South Carolina  ,50114,0.8338
42040,"Bamberg", South Carolina  ,50114,0.8338
42050,"Barnwell", South Carolina  ,50114,0.8338
42060,"Beaufort", South Carolina  ,50114,0.8338
42100,"Cherokee", South Carolina  ,50237,0.8338
42110,"Chester", South Carolina  ,50114,0.8338
42120,"Chesterfield", South Carolina  ,50114,0.8338
42130,"Clarendon", South Carolina  ,50114,0.8338
42140,"Colleton", South Carolina  ,50114,0.8338
42160,"Dillon", South Carolina  ,50114,0.8338
42210,"Georgetown", South Carolina  ,50114,0.8338
42230,"Greenwood", South Carolina  ,50114,0.8338
42240,"Hampton", South Carolina  ,50114,0.8338
42260,"Jasper", South Carolina  ,50114,0.8338
42280,"Lancaster", South Carolina  ,50114,0.8338
42300,"Lee", South Carolina  ,50114,0.8338
42330,"Marion", South Carolina  ,50114,0.8338
42340,"Marlboro", South Carolina  ,50114,0.8338
42320,"Mc Cormick", South Carolina  ,50114,0.8338
42350,"Newberry", South Carolina  ,50114,0.8338
42360,"Oconee", South Carolina  ,50114,0.8338
42370,"Orangeburg", South Carolina  ,50114,0.8338
42430,"Union", South Carolina  ,50114,0.8338
42440,"Williamsburg", South Carolina  ,50114,0.8338
43010,"Aurora", South Dakota  ,99943,0.8124
43020,"Beadle", South Dakota  ,99943,0.8124
43030,"Bennett", South Dakota  ,99943,0.8124
43040,"Bon Homme", South Dakota  ,99943,0.8124
43050,"Brookings", South Dakota  ,99943,0.8124
43060,"Brown", South Dakota  ,99943,0.8124
43070,"Brule", South Dakota  ,99943,0.8124
43080,"Buffalo", South Dakota  ,99943,0.8124
43090,"Butte", South Dakota  ,99943,0.8124
43100,"Campbell", South Dakota  ,99943,0.8124
43110,"Charles Mix", South Dakota  ,99943,0.8124
43120,"Clark", South Dakota  ,99943,0.8124
43130,"Clay", South Dakota  ,99943,0.8124
43140,"Codington", South Dakota  ,99943,0.8124
43150,"Corson", South Dakota  ,99943,0.8124
43160,"Custer", South Dakota  ,99943,0.8124
43170,"Davison", South Dakota  ,99943,0.8124
43180,"Day", South Dakota  ,99943,0.8124
43190,"Deuel", South Dakota  ,99943,0.8124
43200,"Dewey", South Dakota  ,99943,0.8124
43210,"Douglas", South Dakota  ,99943,0.8124
43220,"Edmunds", South Dakota  ,99943,0.8124
43230,"Fall River", South Dakota  ,99943,0.8124
43240,"Faulk", South Dakota  ,99943,0.8124
43250,"Grant", South Dakota  ,99943,0.8124
43260,"Gregory", South Dakota  ,99943,0.8124
43270,"Haakon", South Dakota  ,99943,0.8124
43280,"Hamlin", South Dakota  ,99943,0.8124
43290,"Hand", South Dakota  ,99943,0.8124
43300,"Hanson", South Dakota  ,99943,0.8124
43310,"Harding", South Dakota  ,99943,0.8124
43320,"Hughes", South Dakota  ,99943,0.8124
43330,"Hutchinson", South Dakota  ,99943,0.8124
43340,"Hyde", South Dakota  ,99943,0.8124
43350,"Jackson", South Dakota  ,99943,0.8124
43360,"Jerauld", South Dakota  ,99943,0.8124
43370,"Jones", South Dakota  ,99943,0.8124
43380,"Kingsbury", South Dakota  ,99943,0.8124
43390,"Lake", South Dakota  ,99943,0.8124
43400,"Lawrence", South Dakota  ,99943,0.8124
43420,"Lyman", South Dakota  ,99943,0.8124
43450,"Marshall", South Dakota  ,99943,0.8124
43440,"Mc Pherson", South Dakota  ,99943,0.8124
43470,"Mellette", South Dakota  ,99943,0.8124
43480,"Miner", South Dakota  ,99943,0.8124
43500,"Moody", South Dakota  ,99943,0.8124
43520,"Perkins", South Dakota  ,99943,0.8124
43530,"Potter", South Dakota  ,99943,0.8124
43540,"Roberts", South Dakota  ,99943,0.8124
43550,"Sanborn", South Dakota  ,99943,0.8124
43560,"Shannon", South Dakota  ,99943,0.8124
43570,"Spink", South Dakota  ,99943,0.8124
43580,"Stanley", South Dakota  ,99943,0.8124
43590,"Sully", South Dakota  ,99943,0.8124
43600,"Todd", South Dakota  ,99943,0.8124
43610,"Tripp", South Dakota  ,99943,0.8124
43640,"Walworth", South Dakota  ,99943,0.8124
43650,"Washabaugh", South Dakota  ,99943,0.8124
43670,"Yankton", South Dakota  ,99943,0.8124
43680,"Ziebach", South Dakota  ,99943,0.8124
44010,"Bedford", Tennessee  ,50121,0.7559
44020,"Benton", Tennessee  ,50121,0.7559
44030,"Bledsoe", Tennessee  ,50121,0.7559
44060,"Campbell", Tennessee  ,50121,0.7559
44080,"Carroll", Tennessee  ,50121,0.7559
44120,"Claiborne", Tennessee  ,50121,0.7559
44130,"Clay", Tennessee  ,50121,0.7559
44140,"Cocke", Tennessee  ,50121,0.7559
44150,"Coffee", Tennessee  ,50121,0.7559
44160,"Crockett", Tennessee  ,50121,0.7559
44170,"Cumberland", Tennessee  ,50121,0.7559
44200,"De Kalb", Tennessee  ,50121,0.7559
44190,"Decatur", Tennessee  ,50121,0.7559
44220,"Dyer", Tennessee  ,50121,0.7559
44240,"Fentress", Tennessee  ,50121,0.7559
44250,"Franklin", Tennessee  ,50121,0.7559
44260,"Gibson", Tennessee  ,50121,0.7559
44270,"Giles", Tennessee  ,50121,0.7559
44290,"Greene", Tennessee  ,50121,0.7559
44300,"Grundy", Tennessee  ,50121,0.7559
44330,"Hancock", Tennessee  ,50121,0.7559
44340,"Hardeman", Tennessee  ,50121,0.7559
44350,"Hardin", Tennessee  ,50121,0.7559
44370,"Haywood", Tennessee  ,50121,0.7559
44380,"Henderson", Tennessee  ,50121,0.7559
44390,"Henry", Tennessee  ,50121,0.7559
44410,"Houston", Tennessee  ,50121,0.7559
44420,"Humphreys", Tennessee  ,50121,0.7559
44430,"Jackson", Tennessee  ,50121,0.7559
44450,"Johnson", Tennessee  ,50121,0.7559
44470,"Lake", Tennessee  ,50121,0.7559
44480,"Lauderdale", Tennessee  ,50121,0.7559
44490,"Lawrence", Tennessee  ,50121,0.7559
44500,"Lewis", Tennessee  ,50121,0.7559
44510,"Lincoln", Tennessee  ,50121,0.7559
44580,"Marshall", Tennessee  ,50121,0.7559
44590,"Maury", Tennessee  ,50121,0.7559
44530,"Mc Minn", Tennessee  ,50121,0.7559
44540,"Mc Nairy", Tennessee  ,50121,0.7559
44600,"Meigs", Tennessee  ,50121,0.7559
44610,"Monroe", Tennessee  ,50121,0.7559
44630,"Moore", Tennessee  ,50121,0.7559
44640,"Morgan", Tennessee  ,50121,0.7559
44650,"Obion", Tennessee  ,50121,0.7559
44660,"Overton", Tennessee  ,50121,0.7559
44670,"Perry", Tennessee  ,50121,0.7559
44680,"Pickett", Tennessee  ,50121,0.7559
44700,"Putnam", Tennessee  ,50121,0.7559
44710,"Rhea", Tennessee  ,50121,0.7559
44720,"Roane", Tennessee  ,50121,0.7559
44750,"Scott", Tennessee  ,50121,0.7559
44770,"Sevier", Tennessee  ,50255,0.7559
44870,"Van Buren", Tennessee  ,50121,0.7559
44880,"Warren", Tennessee  ,50121,0.7559
44900,"Wayne", Tennessee  ,50121,0.7559
44910,"Weakley", Tennessee  ,50121,0.7559
44920,"White", Tennessee  ,50121,0.7559
45000,"Anderson", Texas  ,50125,0.7978
45010,"Andrews", Texas  ,50125,0.7978
45020,"Angelina", Texas  ,50125,0.7978
45080,"Bailey", Texas  ,50125,0.7978
45110,"Baylor", Texas  ,50125,0.7978
45113,"Bee", Texas  ,50125,0.7978
45140,"Blanco", Texas  ,50125,0.7978
45150,"Borden", Texas  ,50125,0.7978
45160,"Bosque", Texas  ,50125,0.7978
45200,"Brewster", Texas  ,50125,0.7978
45201,"Briscoe", Texas  ,50125,0.7978
45210,"Brooks", Texas  ,50125,0.7978
45220,"Brown", Texas  ,50125,0.7978
45222,"Burnet", Texas  ,50125,0.7978
45250,"Camp", Texas  ,50125,0.7978
45260,"Cass", Texas  ,50125,0.7978
45270,"Castro", Texas  ,50125,0.7978
45281,"Cherokee", Texas  ,50125,0.7978
45290,"Childress", Texas  ,50125,0.7978
45292,"Cochran", Texas  ,50125,0.7978
45300,"Coke", Texas  ,50125,0.7978
45301,"Coleman", Texas  ,50125,0.7978
45311,"Collingsworth", Texas  ,50125,0.7978
