HIPPS Code,Definition
1BFK5,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 5, supplies not provided"
1BFK6,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 1,Supply Severity Level 6, supplies not provided"
1BFLS,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2,Supply Severity Level 1, supplies provided"
1BFLT,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2,Supply Severity Level 2, supplies provided"
1BFLU,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2,Supply Severity Level 3, supplies provided"
1BFLV ,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2,Supply Severity Level 4, supplies provided"
1BFLW,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2,Supply Severity Level 5, supplies provided"
1BFLX,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2,Supply Severity Level 6, supplies provided"
1BFL1,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2,Supply Severity Level 1, supplies not provided"
1BFL2,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2,Supply Severity Level 2, supplies not provided"
1BFL3,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2,Supply Severity Level 3, supplies not provided"
1BFL4,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2,Supply Severity Level 4, supplies not provided"
1BFL5,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2,Supply Severity Level 5, supplies not provided"
1BFL6,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 2,Supply Severity Level 6, supplies not provided"
1BFMS,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3,Supply Severity Level 1, supplies provided"
1BFMT,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3,Supply Severity Level 2, supplies provided"
1BFMU,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3,Supply Severity Level 3, supplies provided"
1BFMV ,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3,Supply Severity Level 4, supplies provided"
1BFMW,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3,Supply Severity Level 5, supplies provided"
1BFMX,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3,Supply Severity Level 6, supplies provided"
1BFM1,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3,Supply Severity Level 1, supplies not provided"
1BFM2,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3,Supply Severity Level 2, supplies not provided"
1BFM3,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3,Supply Severity Level 3, supplies not provided"
1BFM4,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3,Supply Severity Level 4, supplies not provided"
1BFM5,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3,Supply Severity Level 5, supplies not provided"
1BFM6,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 3,Supply Severity Level 6, supplies not provided"
1BFNS,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 4,Supply Severity Level 1, supplies provided"
1BFNT,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 4,Supply Severity Level 2, supplies provided"
1BFNU,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 4,Supply Severity Level 3, supplies provided"
1BFNV ,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 4,Supply Severity Level 4, supplies provided"
1BFNW,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 4,Supply Severity Level 5, supplies provided"
1BFNX,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 4,Supply Severity Level 6, supplies provided"
1BFN1,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 4,Supply Severity Level 1, supplies not provided"
1BFN2,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 4,Supply Severity Level 2, supplies not provided"
1BFN3,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 4,Supply Severity Level 3, supplies not provided"
1BFN4,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 4,Supply Severity Level 4, supplies not provided"
1BFN5,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 4,Supply Severity Level 5, supplies not provided"
1BFN6,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 4,Supply Severity Level 6, supplies not provided"
1BFPS,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5,Supply Severity Level 1, supplies provided"
1BFPT,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5,Supply Severity Level 2, supplies provided"
1BFPU,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5,Supply Severity Level 3, supplies provided"
1BFPV ,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5,Supply Severity Level 4, supplies provided"
1BFPW,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5,Supply Severity Level 5, supplies provided"
1BFPX,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5,Supply Severity Level 6, supplies provided"
1BFP1,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5,Supply Severity Level 1, supplies not provided"
1BFP2,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5,Supply Severity Level 2, supplies not provided"
1BFP3,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5,Supply Severity Level 3, supplies not provided"
1BFP4,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5,Supply Severity Level 4, supplies not provided"
1BFP5,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5,Supply Severity Level 5, supplies not provided"
1BFP6,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5,Supply Severity Level 6, supplies not provided"
1BGKS,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 1, supplies provided"
1BGKT,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 2, supplies provided"
1BGKU,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 3, supplies provided"
1BGKV ,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 4, supplies provided"
1BGKW,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 5, supplies provided"
1BGKX,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 6, supplies provided"
1BGK1,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 1, supplies not provided"
1BGK2,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 2, supplies not provided"
1BGK3,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 3, supplies not provided"
1BGK4,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 4, supplies not provided"
1BGK5,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 5, supplies not provided"
1BGK6,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1,Supply Severity Level 6, supplies not provided"
1BGLS,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 1, supplies provided"
1BGLT,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 2, supplies provided"
1BGLU,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 3, supplies provided"
1BGLV ,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 4, supplies provided"
1BGLW,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 5, supplies provided"
1BGLX,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 6, supplies provided"
1BGL1,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 1, supplies not provided"
1BGL2,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 2, supplies not provided"
1BGL3,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 3, supplies not provided"
1BGL4,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 4, supplies not provided"
1BGL5,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 5, supplies not provided"
1BGL6,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2,Supply Severity Level 6, supplies not provided"
1BGMS,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 1, supplies provided"
1BGMT,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 2, supplies provided"
1BGMU,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 3, supplies provided"
1BGMV ,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 4, supplies provided"
1BGMW,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 5, supplies provided"
1BGMX,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 6, supplies provided"
1BGM1,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 1, supplies not provided"
1BGM2,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 2, supplies not provided"
1BGM3,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 3, supplies not provided"
1BGM4,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 4, supplies not provided"
1BGM5,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 5, supplies not provided"
1BGM6,"Early Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 3,Supply Severity Level 6, supplies not provided"
