FIELD_NAME,LENGTH,START_POSITION,END_POSITION,RFA_1,RFA_2,RFA_3,RFA_4,RFA_5,RFA_6,RFA_7,RFA_8,RFA_9,RFA_10,DEFAULT_VALUE,DATA_TYPE,FIELD_DESCRIPTION,CONSISTENCY,APPLICABLE_CONDITION_EXPRESSION,DISPLAY_VALUE
M1307_OLDST_STG2_AT_DSCHRG,2,1004,1005,false,false,false,false,false,false,false,false,true,false,,,(M1307) Status Of Oldest Stage II Pressure Ulcer At Discharge,"*1.If M1306_UNHLD_STG2_PRSR_ULCR = 0 (zero), then M1307_OLDST_STG2_ONST_DT through M1320_STUS_PRBLM_PRSR_ULCR must be skipped (blank).*2.If M1306_UNHLD_STG2_PRSR_ULCR = 1, then the following rules apply:    a) If M1307_OLDST_STG2_AT_DSCHRG equals 01 or NA, then M1307_OLDST_STG2_ONST_DT must be skipped (blank).    b) If M1307_OLDST_STG2_AT_DSCHRG equals 02, then M1307_OLDST_STG2_ONST_DT must be a valid date.",,
M1308_NBR_PRSULC_STG2,2,1006,1007,true,,true,true,true,,,,true,,0,N,(M1308) No. Pressure Ulcers - Stage 2,"*1.If M1306_UNHLD_STG2_PRSR_ULCR = 0 (zero), then M1307_OLDST_STG2_ONST_DT through M1320_STUS_PRBLM_PRSR_ULCR must be skipped (blank).*2.If M1306_UNHLD_STG2_PRSR_ULCR = 1, then the following rules apply:  a)  M1308_NBR_PRSULC_STG2 through M1308_NSTG_DEEP_TISUE_SOC_ROC cannot be blank.  b) At least one item between M1308_NBR_PRSULC_STG2 and M1308_NSTG_DEEP_TISUE_SOC_ROC must be > 0.  c) M1308_NBR_STG2_AT_SOC_ROC must be M1308_NBR_PRSULC_STG2.  d) M1308_NBR_STG3_AT_SOC_ROC must be M1308_NBR_PRSULC_STG3.  e) M1308_NBR_STG4_AT_SOC_ROC must be M1308_NBR_PRSULC_STG4.  f) M1308_NSTG_DRSG_SOC_ROC must be M1308_NSTG_DRSG.  g) M1308_NSTG_CVRG_SOC_ROC must be M1308_NSTG_CVRG.    h) M1308_NSTG_DEEP_TISUE_SOC_ROC must be M1308_NSTG_DEEP_TISUE.   i)  If M1308_NBR_PRSULC_STG2, M1308_NBR_PRSULC_STG3, M1308_NBR_PRSULC_STG4, and M1308_NSTG_CVRG are all = 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal NA.   j)  If M1308_NBR_PRSULC_STG2 is greater than 0 (zero) and M1308_NBR_PRSULC_STG3, M1308_NBR_PRSULC_STG4, and M1308_NSTG_CVRG are all = 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal 03.    k)  If M1308_NBR_PRSULC_STG3 or M1308_NBR_PRSULC_STG4 is greater than 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal 00, 01, 02, or 03.     l)  If M1308_NSTG_CVRG is greater than 0 (zero) andM1308_NBR_PRSULC_STG2, M1308_NBR_PRSULC_STG3, and M1308_NBR_PRSULC_STG4 are all = 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal 02 or 03.",m1306_unhld_stg2_prsr_ulcr == '1',a
M1308_NBR_STG2_AT_SOC_ROC,2,1008,1009,,,,true,true,,,,true,,0,N,(M1308) Number PU Stage 2 At SOC/ROC,"*1.If M1306_UNHLD_STG2_PRSR_ULCR = 0 (zero), then M1307_OLDST_STG2_ONST_DT through M1320_STUS_PRBLM_PRSR_ULCR must be skipped (blank).*2.If M1306_UNHLD_STG2_PRSR_ULCR = 1, then the following rules apply:  a)  M1308_NBR_PRSULC_STG2 through M1308_NSTG_DEEP_TISUE_SOC_ROC cannot be blank.  b) At least one item between M1308_NBR_PRSULC_STG2 and M1308_NSTG_DEEP_TISUE_SOC_ROC must be > 0.  c) M1308_NBR_STG2_AT_SOC_ROC must be M1308_NBR_PRSULC_STG2.  d) M1308_NBR_STG3_AT_SOC_ROC must be M1308_NBR_PRSULC_STG3.  e) M1308_NBR_STG4_AT_SOC_ROC must be M1308_NBR_PRSULC_STG4.  f) M1308_NSTG_DRSG_SOC_ROC must be M1308_NSTG_DRSG.  g) M1308_NSTG_CVRG_SOC_ROC must be M1308_NSTG_CVRG.    h) M1308_NSTG_DEEP_TISUE_SOC_ROC must be M1308_NSTG_DEEP_TISUE.   i)  If M1308_NBR_PRSULC_STG2, M1308_NBR_PRSULC_STG3, M1308_NBR_PRSULC_STG4, and M1308_NSTG_CVRG are all = 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal NA.   j)  If M1308_NBR_PRSULC_STG2 is greater than 0 (zero) and M1308_NBR_PRSULC_STG3, M1308_NBR_PRSULC_STG4, and M1308_NSTG_CVRG are all = 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal 03.    k)  If M1308_NBR_PRSULC_STG3 or M1308_NBR_PRSULC_STG4 is greater than 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal 00, 01, 02, or 03.     l)  If M1308_NSTG_CVRG is greater than 0 (zero) andM1308_NBR_PRSULC_STG2, M1308_NBR_PRSULC_STG3, and M1308_NBR_PRSULC_STG4 are all = 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal 02 or 03.",m1306_unhld_stg2_prsr_ulcr == '1',
M1308_NBR_PRSULC_STG3,2,1010,1011,true,,true,true,true,,,,true,,0,N,(M1308) No. Pressure Ulcers - Stage 3,"*1.If M1306_UNHLD_STG2_PRSR_ULCR = 0 (zero), then M1307_OLDST_STG2_ONST_DT through M1320_STUS_PRBLM_PRSR_ULCR must be skipped (blank).*2.If M1306_UNHLD_STG2_PRSR_ULCR = 1, then the following rules apply:  a)  M1308_NBR_PRSULC_STG2 through M1308_NSTG_DEEP_TISUE_SOC_ROC cannot be blank.  b) At least one item between M1308_NBR_PRSULC_STG2 and M1308_NSTG_DEEP_TISUE_SOC_ROC must be > 0.  c) M1308_NBR_STG2_AT_SOC_ROC must be M1308_NBR_PRSULC_STG2.  d) M1308_NBR_STG3_AT_SOC_ROC must be M1308_NBR_PRSULC_STG3.  e) M1308_NBR_STG4_AT_SOC_ROC must be M1308_NBR_PRSULC_STG4.  f) M1308_NSTG_DRSG_SOC_ROC must be M1308_NSTG_DRSG.  g) M1308_NSTG_CVRG_SOC_ROC must be M1308_NSTG_CVRG.    h) M1308_NSTG_DEEP_TISUE_SOC_ROC must be M1308_NSTG_DEEP_TISUE.   i)  If M1308_NBR_PRSULC_STG2, M1308_NBR_PRSULC_STG3, M1308_NBR_PRSULC_STG4, and M1308_NSTG_CVRG are all = 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal NA.   j)  If M1308_NBR_PRSULC_STG2 is greater than 0 (zero) and M1308_NBR_PRSULC_STG3, M1308_NBR_PRSULC_STG4, and M1308_NSTG_CVRG are all = 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal 03.    k)  If M1308_NBR_PRSULC_STG3 or M1308_NBR_PRSULC_STG4 is greater than 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal 00, 01, 02, or 03.     l)  If M1308_NSTG_CVRG is greater than 0 (zero) andM1308_NBR_PRSULC_STG2, M1308_NBR_PRSULC_STG3, and M1308_NBR_PRSULC_STG4 are all = 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal 02 or 03.*3.  If M1308_NBR_PRSULC_STG3 is greater than zero (0)  or  M1308_NBR_PRSULC_STG4 is greater that zero (0), then M1310_PRSR_ULCR_LNGTH through M1314_PRSR_ULCR_DPTH cannot be blank.*4.  If M1308_NBR_PRSULC_STG3 is equal to zero (0) and  M1308_NBR_PRSULC_STG4 is equal to zero (0), then M1310_PRSR_ULCR_LNGTH through M1314_PRSR_ULCR_DPTH must be blank.",m1306_unhld_stg2_prsr_ulcr == '1',b
M1308_NBR_STG3_AT_SOC_ROC,2,1012,1013,,,,true,true,,,,true,,0,N,(M1308) Number PU Stage 3 At SOC/ROC,"*1.If M1306_UNHLD_STG2_PRSR_ULCR = 0 (zero), then M1307_OLDST_STG2_ONST_DT through M1320_STUS_PRBLM_PRSR_ULCR must be skipped (blank).*2.If M1306_UNHLD_STG2_PRSR_ULCR = 1, then the following rules apply:  a)  M1308_NBR_PRSULC_STG2 through M1308_NSTG_DEEP_TISUE_SOC_ROC cannot be blank.  b) At least one item between M1308_NBR_PRSULC_STG2 and M1308_NSTG_DEEP_TISUE_SOC_ROC must be > 0.  c) M1308_NBR_STG2_AT_SOC_ROC must be M1308_NBR_PRSULC_STG2.  d) M1308_NBR_STG3_AT_SOC_ROC must be M1308_NBR_PRSULC_STG3.  e) M1308_NBR_STG4_AT_SOC_ROC must be M1308_NBR_PRSULC_STG4.  f) M1308_NSTG_DRSG_SOC_ROC must be M1308_NSTG_DRSG.  g) M1308_NSTG_CVRG_SOC_ROC must be M1308_NSTG_CVRG.    h) M1308_NSTG_DEEP_TISUE_SOC_ROC must be M1308_NSTG_DEEP_TISUE.   i)  If M1308_NBR_PRSULC_STG2, M1308_NBR_PRSULC_STG3, M1308_NBR_PRSULC_STG4, and M1308_NSTG_CVRG are all = 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal NA.   j)  If M1308_NBR_PRSULC_STG2 is greater than 0 (zero) and M1308_NBR_PRSULC_STG3, M1308_NBR_PRSULC_STG4, and M1308_NSTG_CVRG are all = 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal 03.    k)  If M1308_NBR_PRSULC_STG3 or M1308_NBR_PRSULC_STG4 is greater than 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal 00, 01, 02, or 03.     l)  If M1308_NSTG_CVRG is greater than 0 (zero) andM1308_NBR_PRSULC_STG2, M1308_NBR_PRSULC_STG3, and M1308_NBR_PRSULC_STG4 are all = 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal 02 or 03.",m1306_unhld_stg2_prsr_ulcr == '1',
M1308_NBR_PRSULC_STG4,2,1014,1015,true,,true,true,true,,,,true,,0,N,(M1308) No. Pressure Ulcers - Stage 4,"*1.If M1306_UNHLD_STG2_PRSR_ULCR = 0 (zero), then M1307_OLDST_STG2_ONST_DT through M1320_STUS_PRBLM_PRSR_ULCR must be skipped (blank).*2.If M1306_UNHLD_STG2_PRSR_ULCR = 1, then the following rules apply:  a)  M1308_NBR_PRSULC_STG2 through M1308_NSTG_DEEP_TISUE_SOC_ROC cannot be blank.  b) At least one item between M1308_NBR_PRSULC_STG2 and M1308_NSTG_DEEP_TISUE_SOC_ROC must be > 0.  c) M1308_NBR_STG2_AT_SOC_ROC must be M1308_NBR_PRSULC_STG2.  d) M1308_NBR_STG3_AT_SOC_ROC must be M1308_NBR_PRSULC_STG3.  e) M1308_NBR_STG4_AT_SOC_ROC must be M1308_NBR_PRSULC_STG4.  f) M1308_NSTG_DRSG_SOC_ROC must be M1308_NSTG_DRSG.  g) M1308_NSTG_CVRG_SOC_ROC must be M1308_NSTG_CVRG.    h) M1308_NSTG_DEEP_TISUE_SOC_ROC must be M1308_NSTG_DEEP_TISUE.   i)  If M1308_NBR_PRSULC_STG2, M1308_NBR_PRSULC_STG3, M1308_NBR_PRSULC_STG4, and M1308_NSTG_CVRG are all = 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal NA.   j)  If M1308_NBR_PRSULC_STG2 is greater than 0 (zero) and M1308_NBR_PRSULC_STG3, M1308_NBR_PRSULC_STG4, and M1308_NSTG_CVRG are all = 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal 03.    k)  If M1308_NBR_PRSULC_STG3 or M1308_NBR_PRSULC_STG4 is greater than 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal 00, 01, 02, or 03.     l)  If M1308_NSTG_CVRG is greater than 0 (zero) andM1308_NBR_PRSULC_STG2, M1308_NBR_PRSULC_STG3, and M1308_NBR_PRSULC_STG4 are all = 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal 02 or 03.*3.  If M1308_NBR_PRSULC_STG3 is greater than zero (0)  or  M1308_NBR_PRSULC_STG4 is greater that zero (0), then M1310_PRSR_ULCR_LNGTH through M1314_PRSR_ULCR_DPTH cannot be blank.*4.  If M1308_NBR_PRSULC_STG3 is equal to zero (0) and  M1308_NBR_PRSULC_STG4 is equal to zero (0), then M1310_PRSR_ULCR_LNGTH through M1314_PRSR_ULCR_DPTH must be blank.",m1306_unhld_stg2_prsr_ulcr == '1',c
M1308_NBR_STG4_AT_SOC_ROC,2,1016,1017,,,,true,true,,,,true,,0,N,(M1308) Number PU Stage 4 At SOC/ROC,"*1.If M1306_UNHLD_STG2_PRSR_ULCR = 0 (zero), then M1307_OLDST_STG2_ONST_DT through M1320_STUS_PRBLM_PRSR_ULCR must be skipped (blank).*2.If M1306_UNHLD_STG2_PRSR_ULCR = 1, then the following rules apply:  a)  M1308_NBR_PRSULC_STG2 through M1308_NSTG_DEEP_TISUE_SOC_ROC cannot be blank.  b) At least one item between M1308_NBR_PRSULC_STG2 and M1308_NSTG_DEEP_TISUE_SOC_ROC must be > 0.  c) M1308_NBR_STG2_AT_SOC_ROC must be M1308_NBR_PRSULC_STG2.  d) M1308_NBR_STG3_AT_SOC_ROC must be M1308_NBR_PRSULC_STG3.  e) M1308_NBR_STG4_AT_SOC_ROC must be M1308_NBR_PRSULC_STG4.  f) M1308_NSTG_DRSG_SOC_ROC must be M1308_NSTG_DRSG.  g) M1308_NSTG_CVRG_SOC_ROC must be M1308_NSTG_CVRG.    h) M1308_NSTG_DEEP_TISUE_SOC_ROC must be M1308_NSTG_DEEP_TISUE.    i)  If M1308_NBR_PRSULC_STG2, M1308_NBR_PRSULC_STG3, M1308_NBR_PRSULC_STG4, and M1308_NSTG_CVRG are all = 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal NA.   j)  If M1308_NBR_PRSULC_STG2 is greater than 0 (zero) and M1308_NBR_PRSULC_STG3, M1308_NBR_PRSULC_STG4, and M1308_NSTG_CVRG are all = 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal 03.    k)  If M1308_NBR_PRSULC_STG3 or M1308_NBR_PRSULC_STG4 is greater than 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal 00, 01, 02, or 03.     l)  If M1308_NSTG_CVRG is greater than 0 (zero) andM1308_NBR_PRSULC_STG2, M1308_NBR_PRSULC_STG3, and M1308_NBR_PRSULC_STG4 are all = 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal 02 or 03.",m1306_unhld_stg2_prsr_ulcr == '1',
M1308_NSTG_DRSG,2,1018,1019,true,,true,true,true,,,,true,,0,N,(M1308) Unstageable Due To Non-removable Dressing Or Device,"*1.If M1306_UNHLD_STG2_PRSR_ULCR = 0 (zero), then M1307_OLDST_STG2_ONST_DT through M1320_STUS_PRBLM_PRSR_ULCR must be skipped (blank).*2.If M1306_UNHLD_STG2_PRSR_ULCR = 1, then the following rules apply:  a)  M1308_NBR_PRSULC_STG2 through M1308_NSTG_DEEP_TISUE_SOC_ROC cannot be blank.  b) At least one item between M1308_NBR_PRSULC_STG2 and M1308_NSTG_DEEP_TISUE_SOC_ROC must be > 0.  c) M1308_NBR_STG2_AT_SOC_ROC must be M1308_NBR_PRSULC_STG2.  d) M1308_NBR_STG3_AT_SOC_ROC must be M1308_NBR_PRSULC_STG3.  e) M1308_NBR_STG4_AT_SOC_ROC must be M1308_NBR_PRSULC_STG4.  f) M1308_NSTG_DRSG_SOC_ROC must be M1308_NSTG_DRSG.  g) M1308_NSTG_CVRG_SOC_ROC must be M1308_NSTG_CVRG.    h) M1308_NSTG_DEEP_TISUE_SOC_ROC must be M1308_NSTG_DEEP_TISUE.   i)  If M1308_NBR_PRSULC_STG2, M1308_NBR_PRSULC_STG3, M1308_NBR_PRSULC_STG4, and M1308_NSTG_CVRG are all = 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal NA.   j)  If M1308_NBR_PRSULC_STG2 is greater than 0 (zero) and M1308_NBR_PRSULC_STG3, M1308_NBR_PRSULC_STG4, and M1308_NSTG_CVRG are all = 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal 03.    k)  If M1308_NBR_PRSULC_STG3 or M1308_NBR_PRSULC_STG4 is greater than 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal 00, 01, 02, or 03.     l)  If M1308_NSTG_CVRG is greater than 0 (zero) andM1308_NBR_PRSULC_STG2, M1308_NBR_PRSULC_STG3, and M1308_NBR_PRSULC_STG4 are all = 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal 02 or 03.",m1306_unhld_stg2_prsr_ulcr == '1',d1
M1308_NSTG_DRSG_SOC_ROC,2,1020,1021,,,,true,true,,,,true,,0,N,(M1308) Unstageable Due To Non-removable Dressing Or Device At SOC/ROC,"*1.If M1306_UNHLD_STG2_PRSR_ULCR = 0 (zero), then M1307_OLDST_STG2_ONST_DT through M1320_STUS_PRBLM_PRSR_ULCR must be skipped (blank).*2.If M1306_UNHLD_STG2_PRSR_ULCR = 1, then the following rules apply:  a)  M1308_NBR_PRSULC_STG2 through M1308_NSTG_DEEP_TISUE_SOC_ROC cannot be blank.  b) At least one item between M1308_NBR_PRSULC_STG2 and M1308_NSTG_DEEP_TISUE_SOC_ROC must be > 0.  c) M1308_NBR_STG2_AT_SOC_ROC must be M1308_NBR_PRSULC_STG2.  d) M1308_NBR_STG3_AT_SOC_ROC must be M1308_NBR_PRSULC_STG3.  e) M1308_NBR_STG4_AT_SOC_ROC must be M1308_NBR_PRSULC_STG4.  f) M1308_NSTG_DRSG_SOC_ROC must be M1308_NSTG_DRSG.  g) M1308_NSTG_CVRG_SOC_ROC must be M1308_NSTG_CVRG.    h) M1308_NSTG_DEEP_TISUE_SOC_ROC must be M1308_NSTG_DEEP_TISUE.   i)  If M1308_NBR_PRSULC_STG2, M1308_NBR_PRSULC_STG3, M1308_NBR_PRSULC_STG4, and M1308_NSTG_CVRG are all = 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal NA.   j)  If M1308_NBR_PRSULC_STG2 is greater than 0 (zero) and M1308_NBR_PRSULC_STG3, M1308_NBR_PRSULC_STG4, and M1308_NSTG_CVRG are all = 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal 03.    k)  If M1308_NBR_PRSULC_STG3 or M1308_NBR_PRSULC_STG4 is greater than 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal 00, 01, 02, or 03.     l)  If M1308_NSTG_CVRG is greater than 0 (zero) andM1308_NBR_PRSULC_STG2, M1308_NBR_PRSULC_STG3, and M1308_NBR_PRSULC_STG4 are all = 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal 02 or 03.",m1306_unhld_stg2_prsr_ulcr == '1',
M1308_NSTG_CVRG,2,1022,1023,true,,true,true,true,,,,true,,0,N,(M1308) Unstageable Due To Coverage By Slough Or Eschar,"*1.If M1306_UNHLD_STG2_PRSR_ULCR = 0 (zero), then M1307_OLDST_STG2_ONST_DT through M1320_STUS_PRBLM_PRSR_ULCR must be skipped (blank).*2.If M1306_UNHLD_STG2_PRSR_ULCR = 1, then the following rules apply:  a)  M1308_NBR_PRSULC_STG2 through M1308_NSTG_DEEP_TISUE_SOC_ROC cannot be blank.  b) At least one item between M1308_NBR_PRSULC_STG2 and M1308_NSTG_DEEP_TISUE_SOC_ROC must be > 0.  c) M1308_NBR_STG2_AT_SOC_ROC must be M1308_NBR_PRSULC_STG2.  d) M1308_NBR_STG3_AT_SOC_ROC must be M1308_NBR_PRSULC_STG3.  e) M1308_NBR_STG4_AT_SOC_ROC must be M1308_NBR_PRSULC_STG4.  f) M1308_NSTG_DRSG_SOC_ROC must be M1308_NSTG_DRSG.  g) M1308_NSTG_CVRG_SOC_ROC must be M1308_NSTG_CVRG.    h) M1308_NSTG_DEEP_TISUE_SOC_ROC must be M1308_NSTG_DEEP_TISUE.   i)  If M1308_NBR_PRSULC_STG2, M1308_NBR_PRSULC_STG3, M1308_NBR_PRSULC_STG4, and M1308_NSTG_CVRG are all = 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal NA.   j)  If M1308_NBR_PRSULC_STG2 is greater than 0 (zero) and M1308_NBR_PRSULC_STG3, M1308_NBR_PRSULC_STG4, and M1308_NSTG_CVRG are all = 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal 03.    k)  If M1308_NBR_PRSULC_STG3 or M1308_NBR_PRSULC_STG4 is greater than 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal 00, 01, 02, or 03.     l)  If M1308_NSTG_CVRG is greater than 0 (zero) andM1308_NBR_PRSULC_STG2, M1308_NBR_PRSULC_STG3, and M1308_NBR_PRSULC_STG4 are all = 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal 02 or 03.",m1306_unhld_stg2_prsr_ulcr == '1',d2
M1308_NSTG_CVRG_SOC_ROC,2,1024,1025,,,,true,true,,,,true,,0,N,(M1308) Unstageable Due To Coverage By Slough Or Eschar At SOC/ROC,"*1.If M1306_UNHLD_STG2_PRSR_ULCR = 0 (zero), then M1307_OLDST_STG2_ONST_DT through M1320_STUS_PRBLM_PRSR_ULCR must be skipped (blank).*2.If M1306_UNHLD_STG2_PRSR_ULCR = 1, then the following rules apply:  a)  M1308_NBR_PRSULC_STG2 through M1308_NSTG_DEEP_TISUE_SOC_ROC cannot be blank.  b) At least one item between M1308_NBR_PRSULC_STG2 and M1308_NSTG_DEEP_TISUE_SOC_ROC must be > 0.  c) M1308_NBR_STG2_AT_SOC_ROC must be M1308_NBR_PRSULC_STG2.  d) M1308_NBR_STG3_AT_SOC_ROC must be M1308_NBR_PRSULC_STG3.  e) M1308_NBR_STG4_AT_SOC_ROC must be M1308_NBR_PRSULC_STG4.  f) M1308_NSTG_DRSG_SOC_ROC must be M1308_NSTG_DRSG.  g) M1308_NSTG_CVRG_SOC_ROC must be M1308_NSTG_CVRG.    h) M1308_NSTG_DEEP_TISUE_SOC_ROC must be M1308_NSTG_DEEP_TISUE.   i)  If M1308_NBR_PRSULC_STG2, M1308_NBR_PRSULC_STG3, M1308_NBR_PRSULC_STG4, and M1308_NSTG_CVRG are all = 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal NA.   j)  If M1308_NBR_PRSULC_STG2 is greater than 0 (zero) and M1308_NBR_PRSULC_STG3, M1308_NBR_PRSULC_STG4, and M1308_NSTG_CVRG are all = 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal 03.    k)  If M1308_NBR_PRSULC_STG3 or M1308_NBR_PRSULC_STG4 is greater than 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal 00, 01, 02, or 03.     l)  If M1308_NSTG_CVRG is greater than 0 (zero) andM1308_NBR_PRSULC_STG2, M1308_NBR_PRSULC_STG3, and M1308_NBR_PRSULC_STG4 are all = 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal 02 or 03.",m1306_unhld_stg2_prsr_ulcr == '1',
M1308_NSTG_DEEP_TISUE,2,1026,1027,true,,true,true,true,,,,true,,0,N,(M1308) Unstageable Due To Suspected Deep Tissue Injury In Evolution,"*1.If M1306_UNHLD_STG2_PRSR_ULCR = 0 (zero), then M1307_OLDST_STG2_ONST_DT through M1320_STUS_PRBLM_PRSR_ULCR must be skipped (blank).*2.If M1306_UNHLD_STG2_PRSR_ULCR = 1, then the following rules apply:  a)  M1308_NBR_PRSULC_STG2 through M1308_NSTG_DEEP_TISUE_SOC_ROC cannot be blank.  b) At least one item between M1308_NBR_PRSULC_STG2 and M1308_NSTG_DEEP_TISUE_SOC_ROC must be > 0.  c) M1308_NBR_STG2_AT_SOC_ROC must be M1308_NBR_PRSULC_STG2.  d) M1308_NBR_STG3_AT_SOC_ROC must be M1308_NBR_PRSULC_STG3.  e) M1308_NBR_STG4_AT_SOC_ROC must be M1308_NBR_PRSULC_STG4.  f) M1308_NSTG_DRSG_SOC_ROC must be M1308_NSTG_DRSG.  g) M1308_NSTG_CVRG_SOC_ROC must be M1308_NSTG_CVRG.    h) M1308_NSTG_DEEP_TISUE_SOC_ROC must be M1308_NSTG_DEEP_TISUE.   i)  If M1308_NBR_PRSULC_STG2, M1308_NBR_PRSULC_STG3, M1308_NBR_PRSULC_STG4, and M1308_NSTG_CVRG are all = 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal NA.   j)  If M1308_NBR_PRSULC_STG2 is greater than 0 (zero) and M1308_NBR_PRSULC_STG3, M1308_NBR_PRSULC_STG4, and M1308_NSTG_CVRG are all = 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal 03.    k)  If M1308_NBR_PRSULC_STG3 or M1308_NBR_PRSULC_STG4 is greater than 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal 00, 01, 02, or 03.     l)  If M1308_NSTG_CVRG is greater than 0 (zero) andM1308_NBR_PRSULC_STG2, M1308_NBR_PRSULC_STG3, and M1308_NBR_PRSULC_STG4 are all = 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal 02 or 03.",m1306_unhld_stg2_prsr_ulcr == '1',d3
M1308_NSTG_DEEP_TISUE_SOC_ROC,2,1028,1029,,,,true,true,,,,true,,0,N,(M1308) Unstageable Due To Suspected Deep Tissue Injury In Evolution At SOC/ROC,"*1.If M1306_UNHLD_STG2_PRSR_ULCR = 0 (zero), then M1307_OLDST_STG2_ONST_DT through M1320_STUS_PRBLM_PRSR_ULCR must be skipped (blank).*2.If M1306_UNHLD_STG2_PRSR_ULCR = 1, then the following rules apply:  a)  M1308_NBR_PRSULC_STG2 through M1308_NSTG_DEEP_TISUE_SOC_ROC cannot be blank.  b) At least one item between M1308_NBR_PRSULC_STG2 and M1308_NSTG_DEEP_TISUE_SOC_ROC must be > 0.  c) M1308_NBR_STG2_AT_SOC_ROC must be M1308_NBR_PRSULC_STG2.  d) M1308_NBR_STG3_AT_SOC_ROC must be M1308_NBR_PRSULC_STG3.  e) M1308_NBR_STG4_AT_SOC_ROC must be M1308_NBR_PRSULC_STG4.  f) M1308_NSTG_DRSG_SOC_ROC must be M1308_NSTG_DRSG.  g) M1308_NSTG_CVRG_SOC_ROC must be M1308_NSTG_CVRG.    h) M1308_NSTG_DEEP_TISUE_SOC_ROC must be M1308_NSTG_DEEP_TISUE.   i)  If M1308_NBR_PRSULC_STG2, M1308_NBR_PRSULC_STG3, M1308_NBR_PRSULC_STG4, and M1308_NSTG_CVRG are all = 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal NA.   j)  If M1308_NBR_PRSULC_STG2 is greater than 0 (zero) and M1308_NBR_PRSULC_STG3, M1308_NBR_PRSULC_STG4, and M1308_NSTG_CVRG are all = 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal 03.    k)  If M1308_NBR_PRSULC_STG3 or M1308_NBR_PRSULC_STG4 is greater than 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal 00, 01, 02, or 03.     l)  If M1308_NSTG_CVRG is greater than 0 (zero) andM1308_NBR_PRSULC_STG2, M1308_NBR_PRSULC_STG3, and M1308_NBR_PRSULC_STG4 are all = 0 (zero), then M1320_STUS_PRBLM_PRSR_ULCR must equal 02 or 03.",m1306_unhld_stg2_prsr_ulcr == '1',
