12.91,Therapeut evac ant chamb,Therapeutic evacuation of anterior chamber
12.92,Anterior chamber inject,Injection into anterior chamber
12.93,Remov epithel downgrowth,Removal or destruction of epithelial downgrowth from anterior chamber
12.97,Iris operation NEC,Other operations on iris
12.98,Ciliary body op NEC,Other operations on ciliary body
12.99,Anterior chamber op NEC,Other operations on anterior chamber
15.6,Revis extraoc musc surg,Revision of extraocular muscle surgery
13.00,Remove FB lens NOS,"Removal of foreign body from lens, not otherwise specified"
13.01,Magnet remove FB lens,Removal of foreign body from lens with use of magnet
13.02,Nonmagnet remove FB lens,Removal of foreign body from lens without use of magnet
13.11,Temp-inf intrcap lens ex,Intracapsular extraction of lens by temporal inferior route
13.19,Intracapsul lens ext NEC,Other intracapsular extraction of lens
13.2,Linear extracap lens ext,Extracapsular extraction of lens by linear extraction technique
13.3,Simpl aspir lens extract,Extracapsular extraction of lens by simple aspiration (and irrigation) technique
13.41,Catarac phacoemuls/aspir,Phacoemulsification and aspiration of cataract
13.42,Post catarac frag/aspir,Mechanical phacofragmentation and aspiration of cataract by posterior route
13.43,Cataract frag/aspir NEC,Mechanical phacofragmentation and other aspiration of cataract
13.51,Temp-inf xtracap lens ex,Extracapsular extraction of lens by temporal inferior route
13.59,Extracap lens extrac NEC,Other extracapsular extraction of lens
13.64,After-catar discission,Discission of secondary membrane [after cataract]
13.65,After-cataract excision,Excision of secondary membrane [after cataract]
13.66,After catar fragmntation,Mechanical fragmentation of secondary membrane [after cataract]
13.69,Cataract extraction NEC,Other cataract extraction
13.70,Insert pseudophakos NOS,"Insertion of pseudophakos, not otherwise specified"
13.71,Insert lens at catar ext,"Insertion of intraocular lens prosthesis at time of cataract extraction, one-stage"
12.88,Sclera reinforcement NEC,Other scleral reinforcement
13.72,Secondary insert lens,Secondary insertion of intraocular lens prosthesis
13.8,Implanted lens removal,Removal of implanted lens
13.90,Operation on lens NEC,"Operation on lens, not elsewhere classified"
13.91,Impl intraoc telesc pros,Implantation of intraocular telescope prosthesis
14.00,Remov post segmnt FB NOS,"Removal of foreign body from posterior segment of eye, not otherwise specified"
14.01,Magnet remov post seg FB,Removal of foreign body from posterior segment of eye with use of magnet
14.02,Nonmag remov post seg FB,Removal of foreign body from posterior segment of eye without use of magnet
14.11,Diagnost vitreous aspir,Diagnostic aspiration of vitreous
14.19,Dx proc post seg NEC,"Other diagnostic procedures on retina, choroid, vitreous, and posterior chamber"
14.21,Chorioret les diathermy,Destruction of chorioretinal lesion by diathermy
14.22,Chorioretin les cryother,Destruction of chorioretinal lesion by cryotherapy
14.23,Chorioret les xenon coag,Destruction of chorioretinal lesion by xenon arc photocoagulation
14.24,Chorioret les laser coag,Destruction of chorioretinal lesion by laser photocoagulation
14.25,Chorioret les p/coag NOS,Destruction of chorioretinal lesion by photocoagulation of unspecified type
14.26,Chorioret les radiother,Destruction of chorioretinal lesion by radiation therapy
14.27,Chorioret les rad implan,Destruction of chorioretinal lesion by implantation of radiation source
14.29,Chorioret les destr NEC,Other destruction of chorioretinal lesion
14.31,Retinal tear diathermy,Repair of retinal tear by diathermy
14.32,Retinal tear cryotherapy,Repair of retinal tear by cryotherapy
14.33,Retinal tear xenon coag,Repair of retinal tear by xenon arc photocoagulation
14.34,Retinal tear laser coag,Repair of retinal tear by laser photocoagulation
14.35,Retina tear photocoa NOS,Repair of retinal tear by photocoagulation of unspecified type
14.39,Retinal tear repair NEC,Other repair of retinal tear
14.41,Scleral buckle w implant,Scleral buckling with implant
14.49,Scleral buckling NEC,Other scleral buckling
14.51,Detach retina-diathermy,Repair of retinal detachment with diathermy
14.52,Detach retina-cryotherap,Repair of retinal detachment with cryotherapy
14.53,Detach retina xenon coag,Repair of retinal detachment with xenon arc photocoagulation
14.54,Detach retina laser coag,Repair of retinal detachment with laser photocoagulation
14.55,Detach ret photocoag NOS,Repair of retinal detachment with photocoagulation of unspecified type
14.59,Repair retina detach NEC,Other repair of retinal detachment
14.6,Remov pros mat post seg,Removal of surgically implanted material from posterior segment of eye
14.71,Anterior remov vitreous,"Removal of vitreous, anterior approach"
14.72,Vitreous removal NEC,Other removal of vitreous
14.73,Anterior mechan vitrect,Mechanical vitrectomy by anterior approach
14.74,Mech vitrectomy NEC,Other mechanical vitrectomy
14.75,Vitreous substitut injec,Injection of vitreous substitute
14.79,Vitreous operation NEC,Other operations on vitreous
14.9,Other post segment ops,"Other operations on retina, choroid, and posterior chamber"
15.01,Extraoc musc-tend biopsy,Biopsy of extraocular muscle or tendon
15.09,Extraoc musc dx proc NEC,Other diagnostic procedures on extraocular muscles and tendons
15.19,Xtraoc mus op/detach NEC,Other operations on one extraocular muscle involving temporary detachment from globe
15.21,Lengthen 1 extraoc musc,Lengthening procedure on one extraocular muscle
15.22,Shorten 1 extraoc musc,Shortening procedure on one extraocular muscle
15.29,Op on 1 extraoc musc NEC,Other operations on one extraocular muscle
15.3,Temp detach >1 xtroc mus,"Operations on two or more extraocular muscles involving temporary detachment from globe, one or both eyes"
15.4,Oth op on >l extraoc mus,"Other operations on two or more extraocular muscles, one or both eyes"
15.5,Extraocul mus transposit,Transposition of extraocular muscles
15.7,Extraoc musc inj repair,Repair of injury of extraocular muscle
15.9,Oth extraoc mus-tend op,Other operations on extraocular muscles and tendons
16.01,Orbitotomy w bone flap,Orbitotomy with bone flap
16.02,Orbitotomy w implant,Orbitotomy with insertion of orbital implant
16.09,Orbitotomy NEC,Other orbitotomy
16.1,Remove penetrat FB eye,"Removal of penetrating foreign body from eye, not otherwise specified"
16.21,Ophthalmoscopy,Ophthalmoscopy
16.22,Diagnostic asp of orbit,Diagnostic aspiration of orbit
16.23,Eyeball & orbit biopsy,Biopsy of eyeball and orbit
16.29,Eyebal/orbit dx proc NEC,Other diagnostic procedures on orbit and eyeball
16.31,Eye evisc w synch implan,Removal of ocular contents with synchronous implant into scleral shell
16.39,Eyeball evisceration NEC,Other evisceration of eyeball
16.41,Eye enuc/implan/musc att,Enucleation of eyeball with synchronous implant into Tenon's capsule with attachment of muscles
16.42,Eye enuc w implant NEC,Enucleation of eyeball with other synchronous implant
16.49,Eyeball enucleation NEC,Other enucleation of eyeball
16.51,Radical orbitomaxillect,Exenteration of orbit with removal of adjacent structures
16.52,Orbit exent w bone remov,Exenteration of orbit with therapeutic removal of orbital bone
16.59,Orbital exenteration NEC,Other exenteration of orbit
16.61,2ndry ocular imp insert,Secondary insertion of ocular implant
16.62,Revis/reinsert ocul imp,Revision and reinsertion of ocular implant
16.63,Revis enuc socket w grft,Revision of enucleation socket with graft
16.64,Enuc socket revis NEC,Other revision of enucleation socket
16.65,2ndry exent cavity graft,Secondary graft to exenteration cavity
16.66,Revis exenter cavity NEC,Other revision of exenteration cavity
16.69,2nd op post eye rem NEC,Other secondary procedures after removal of eyeball
16.71,Remove ocular implant,Removal of ocular implant
16.72,Remove orbital implant,Removal of orbital implant
16.81,Repair of orbital wound,Repair of wound of orbit
16.82,Repair eyeball rupture,Repair of rupture of eyeball
16.89,Eye/orbit inj repair NEC,Other repair of injury of eyeball or orbit
16.91,Retrobulbar injection,Retrobulbar injection of therapeutic agent
16.92,Excision orbital lesion,Excision of lesion of orbit
16.93,Excision eye lesion NOS,"Excision of lesion of eye, unspecified structure"
16.98,Operation on orbit NEC,Other operations on orbit
16.99,Operation on eyeball NEC,Other operations on eyeball
17.11,Lap dir ing hern-graft,Laparoscopic repair of direct inguinal hernia with graft or prosthesis
17.12,Lap indir ing hern-graft,Laparoscopic repair of indirect inguinal hernia with graft or prosthesis
17.13,Lap ing hern-graft NOS,"Laparoscopic repair of inguinal hernia with graft or prosthesis, not otherwise specified"
17.21,Lap bil dir ing hrn-grft,Laparoscopic bilateral repair of direct inguinal hernia with graft or prosthesis
17.22,Lap bi indir ing hrn-grf,Laparoscopic bilateral repair of indirect inguinal hernia with graft or prosthesis
17.23,Lap bi dr/ind ing hrn-gr,"Laparoscopic bilateral repair of inguinal hernia, one direct and one indirect, with graft or prosthesis"
17.24,Lap bil ing hern-grf NOS,"Laparoscopic bilateral repair of inguinal hernia with graft or prosthesis, not otherwise specified"
17.31,Lap mul seg res lg intes,Laparoscopic multiple segmental resection of large intestine
17.32,Laparoscopic cecectomy,Laparoscopic cecectomy
17.33,Lap right hemicolectomy,Laparoscopic right hemicolectomy
17.34,Lap res transverse colon,Laparoscopic resection of transverse colon
17.35,Lap left hemicolectomy,Laparoscopic left hemicolectomy
17.36,Lap sigmoidectomy,Laparoscopic sigmoidectomy
17.39,Lap pt ex lrg intest NEC,Other laparoscopic partial excision of large intestine
17.41,Open robotic assist proc,Open robotic assisted procedure
17.42,Lap robotic assist proc,Laparoscopic robotic assisted procedure
17.43,Perc robotic assist proc,Percutaneous robotic assisted procedure
17.44,Endo robotic assist proc,Endoscopic robotic assisted procedure
17.45,Thoraco robotic ast proc,Thoracoscopic robotic assisted procedure
17.49,Robotic ast proc NEC/NOS,Other and unspecified robotic assisted procedure
17.51,"Implant CCM,total system","Implantation of rechargeable cardiac contractility modulation [CCM], total system"
17.52,Implant CCM pulse genrtr,Implantation or replacement of cardiac contractility modulation [CCM] rechargeable pulse generator only
17.53,Perc ather extracran vsl,Percutaneous atherectomy of extracranial vessel(s)
17.54,Perc ather intracran vsl,Percutaneous atherectomy of intracranial vessel(s)
17.55,Translum cor atherectomy,Transluminal coronary atherectomy
17.56,Ather oth non-cor vessel,Atherectomy of other non-coronary vessel(s)
17.61,"LITT lesn brain,guidance",Laser interstitial thermal therapy [LITT] of lesion or tissue of brain under guidance
17.62,"LITT les hd/nck,guidance",Laser interstitial thermal therapy [LITT] of lesion or tissue of head and neck under guidance
17.63,"LITT lesn liver,guidance",Laser interstitial thermal therapy [LITT] of lesion or tissue of liver under guidance
17.69,"LITT lesn, guide oth/NOS",Laser interstitial thermal therapy [LITT] of lesion or tissue of other and unspecified site under guidance
17.70,IV infusion clofarabine,Intravenous infusion of clofarabine
17.71,Non-coronary IFVA,Non-coronary intra-operative fluorescence vascular angiography [IFVA]
17.81,Insert antimicrobial env,Insertion of antimicrobial envelope
18.01,Piercing of ear lobe,Piercing of ear lobe
18.02,Ext auditory canal incis,Incision of external auditory canal
18.09,External ear incis NEC,Other incision of external ear
18.12,External ear biopsy,Biopsy of external ear
18.19,Ext ear diagnos proc NEC,Other diagnostic procedures on external ear
18.21,Preauricular sinus excis,Excision of preauricular sinus
18.29,Destruct ext ear les NEC,Excision or destruction of other lesion of external ear
18.31,Rad excis ext ear les,Radical excision of lesion of external ear
18.39,Excis external ear NEC,Other excision of external ear
18.4,Suture ext ear lac,Suture of laceration of external ear
18.5,Correction prominent ear,Surgical correction of prominent ear
18.6,Ext audit canal reconstr,Reconstruction of external auditory canal
18.71,Construction ear auricle,Construction of auricle of ear
18.72,Reattach amputated ear,Reattachment of amputated ear
18.79,Plastic rep ext ear NEC,Other plastic repair of external ear
18.9,Other ext ear operations,Other operations on external ear
19.0,Stapes mobilization,Stapes mobilization
19.11,Stapedect w replac incus,Stapedectomy with incus replacement
19.19,Stapedectomy NEC,Other stapedectomy
19.21,Rev stapdec w incus repl,Revision of stapedectomy with incus replacement
19.29,Stapedectomy revis NEC,Other revision of stapedectomy
19.3,Ossicular chain op NEC,Other operations on ossicular chain
19.4,Myringoplasty,Myringoplasty
19.52,Type 2 tympanoplasty,Type II tympanoplasty
19.53,Type 3 tympanoplasty,Type III tympanoplasty
19.54,Type 4 tympanoplasty,Type IV tympanoplasty
19.55,Type 5 tympanoplasty,Type V tympanoplasty
19.6,Tympanoplasty revision,Revision of tympanoplasty
19.9,Middle ear repair NEC,Other repair of middle ear
20.01,Myringotomy w intubation,Myringotomy with insertion of tube
20.09,Myringotomy NEC,Other myringotomy
20.1,Tympanostomy tube remove,Removal of tympanostomy tube
20.21,Mastoid incision,Incision of mastoid
20.22,Petrus pyram air cel inc,Incision of petrous pyramid air cells
20.23,Middle ear incision,Incision of middle ear
20.31,Electrocochleography,Electrocochleography
20.32,Mid & inner ear biopsy,Biopsy of middle and inner ear
20.39,Mid/in ear dx proc NEC,Other diagnostic procedures on middle and inner ear
20.41,Simple mastoidectomy,Simple mastoidectomy
20.42,Radical mastoidectomy,Radical mastoidectomy
20.49,Mastoidectomy NEC,Other mastoidectomy
20.51,Excise middle ear lesion,Excision of lesion of middle ear
20.59,Middle ear excision NEC,Other excision of middle ear
20.61,Inner ear fenestration,Fenestration of inner ear (initial)
20.62,Revis inner ear fenestra,Revision of fenestration of inner ear
20.71,Endolymphatic shunt,Endolymphatic shunt
20.72,Inner ear injection,Injection into inner ear
20.79,Inc/exc/destr in ear NEC,"Other incision, excision, and destruction of inner ear"
20.8,Eustachian tube ops,Operations on eustachian tube
20.91,Tympanosympathectomy,Tympanosympathectomy
20.92,Mastoidectomy revision,Revision of mastoidectomy
20.93,Repair oval/round window,Repair of oval and round windows
20.94,Tympanic injection,Injection of tympanum
20.95,Elecmag hear dev implant,Implantation of electromagnetic hearing device
20.96,Implt cochlear prost NOS,"Implantation or replacement of cochlear prosthetic device, not otherwise specified"
20.97,Imp/rep schan coch pros,"Implantation or replacement of cochlear prosthetic device, single channel"
